Region,Postnummer,Priser Autoringen,Sub Region,latitude,longitude,Foreslått Autoringen Pris
Skedsmo,3038,890,Drammen,59.7156,10.2588,980.0
Skedsmo,3039,890,Drammen,59.6988,10.241,980.0
Skedsmo,3040,890,Drammen,59.7275,10.2415,980.0
Skedsmo,3041,890,Drammen,59.7268,10.2219,980.0
Skedsmo,3042,890,Drammen,59.7225,10.2049,980.0
Skedsmo,3043,890,Drammen,59.7289,10.2079,980.0
Skedsmo,3044,890,Drammen,59.7363,10.2087,980.0
Skedsmo,3045,890,Drammen,59.7398,10.1904,980.0
Skedsmo,3046,890,Drammen,59.7336,10.1899,980.0
Skedsmo,3047,890,Drammen,59.7394,10.1646,980.0
Skedsmo,3048,890,Drammen,59.7463,10.1072,980.0
Skedsmo,3060,890,Svelvik,59.6281,10.3889,980.0
Skedsmo,3061,890,Svelvik,59.6281,10.3889,980.0
Skedsmo,3062,890,,,,980.0
Skedsmo,3063,890,Drammen,59.7491,10.1985,980.0
Skedsmo,3064,890,Drammen,59.7491,10.1985,980.0
Skedsmo,3065,890,Drammen,59.7491,10.1985,980.0
Skedsmo,3066,890,Drammen,59.7491,10.1985,980.0
Skedsmo,1600,950,,,,1050.0
Skedsmo,1601,950,Fredrikstad,59.2131,10.9556,1050.0
Skedsmo,1602,950,Fredrikstad,59.2131,10.9556,1050.0
Skedsmo,1603,950,,,,1050.0
Skedsmo,1604,950,Fredrikstad,59.2131,10.9556,1050.0
Skedsmo,1605,950,Fredrikstad,59.2204,10.9478,1050.0
Skedsmo,1606,950,Fredrikstad,59.2079,10.9458,1050.0
Skedsmo,1607,950,Fredrikstad,59.2128,10.9403,1050.0
Skedsmo,1608,950,Fredrikstad,59.2169,10.9334,1050.0
Skedsmo,1609,950,Fredrikstad,59.2131,10.9556,1050.0
Skedsmo,1610,950,Fredrikstad,59.2198,10.9247,1050.0
Skedsmo,1611,950,,,,1050.0
Skedsmo,1612,950,Fredrikstad,59.2131,10.9556,1050.0
Skedsmo,1613,950,Fredrikstad,59.2286,10.9339,1050.0
Skedsmo,1614,950,Fredrikstad,59.2328,10.92,1050.0
Skedsmo,1615,950,Fredrikstad,59.3125,10.9097,1050.0
Skedsmo,1616,950,Fredrikstad,59.2131,10.9556,1050.0
Skedsmo,1617,950,Fredrikstad,59.2344,10.9694,1050.0
Skedsmo,1618,950,Fredrikstad,59.234,10.984,1050.0
Skedsmo,1619,950,Fredrikstad,59.2276,10.9701,1050.0
Skedsmo,1620,950,Gressvik,59.2036,10.8582,1050.0
Skedsmo,1621,950,Gressvik,59.2036,10.8582,1050.0
Skedsmo,1622,950,Gressvik,59.2036,10.8582,1050.0
Skedsmo,1623,950,Gressvik,59.2036,10.8582,1050.0
Skedsmo,1624,950,Gressvik,59.2282,10.9056,1050.0
Skedsmo,1625,950,Manstad,59.2713,10.7672,1050.0
Skedsmo,1626,950,Manstad,59.2713,10.7672,1050.0
Skedsmo,1627,950,,,,1050.0
Skedsmo,1628,950,Engelsviken,59.2533,10.7458,1050.0
Skedsmo,1629,950,Gamle Fredrikstad,59.1961,10.9623,1050.0
Skedsmo,1630,950,Gamle Fredrikstad,59.1961,10.9623,1050.0
Skedsmo,1632,950,Gamle Fredrikstad,59.2051,10.9596,1050.0
Skedsmo,1633,950,Gamle Fredrikstad,59.2046,10.9687,1050.0
Skedsmo,1634,950,Gamle Fredrikstad,59.173,11.0437,1050.0
Skedsmo,1635,950,,,,1050.0
Skedsmo,1636,950,Gamle Fredrikstad,59.215,10.975,1050.0
Skedsmo,1637,950,Gamle Fredrikstad,59.2111,10.983,1050.0
Skedsmo,1638,950,Gamle Fredrikstad,59.1961,10.9623,1050.0
Skedsmo,1639,950,Gamle Fredrikstad,59.2126,11.0057,1050.0
Skedsmo,1640,950,Råde,59.2973,10.7923,1050.0
Skedsmo,1641,950,Råde,59.3451,10.8683,1050.0
Skedsmo,1642,950,Saltnes,59.285,10.7582,1050.0
Skedsmo,1643,950,Råde,59.3451,10.8683,1050.0
Skedsmo,1644,950,,,,1050.0
Skedsmo,1645,950,,,,1050.0
Skedsmo,1646,950,,,,1050.0
Skedsmo,1650,950,Sellebakk,59.2247,10.9896,1050.0
Skedsmo,1651,950,Sellebakk,59.2247,10.9896,1050.0
Skedsmo,1653,950,Sellebakk,59.2297,10.9937,1050.0
Skedsmo,1654,950,Sellebakk,59.2273,11.0084,1050.0
Skedsmo,1655,950,Sellebakk,59.215,11.0818,1050.0
Skedsmo,1656,950,,,,1050.0
Skedsmo,1657,950,Torp,59.2407,11.0221,1050.0
Skedsmo,1658,950,Torp,59.2427,11.0169,1050.0
Skedsmo,1659,950,Torp,59.2569,11.0914,1050.0
Skedsmo,1660,950,,,,1050.0
Skedsmo,1661,950,Rolvsøy,59.2461,10.997,1050.0
Skedsmo,1662,950,Rolvsøy,59.2461,10.997,1050.0
Skedsmo,1663,950,Rolvsøy,59.2538,10.9915,1050.0
Skedsmo,1664,950,Rolvsøy,59.2634,11.005,1050.0
Skedsmo,1665,950,Rolvsøy,59.268,10.9975,1050.0
Skedsmo,1666,950,Rolvsøy,59.2656,11.0199,1050.0
Skedsmo,1667,950,Rolvsøy,59.2976,10.9845,1050.0
Skedsmo,1670,950,Kråkerøy,59.2066,10.9312,1050.0
Skedsmo,1671,950,Kråkerøy,59.2066,10.9312,1050.0
Skedsmo,1672,950,Kråkerøy,59.1996,10.937,1050.0
Skedsmo,1673,950,Kråkerøy,59.1945,10.9383,1050.0
Skedsmo,1674,950,,,,1050.0
Skedsmo,1675,950,Kråkerøy,59.1764,10.9336,1050.0
Skedsmo,1676,950,Kråkerøy,59.1461,10.9302,1050.0
Skedsmo,1677,950,,,,1050.0
Skedsmo,1678,950,Kråkerøy,59.203,10.9092,1050.0
Skedsmo,1679,950,Kråkerøy,59.1894,10.9,1050.0
Skedsmo,1706,950,Sarpsborg,59.2822,11.118,1050.0
Skedsmo,1707,950,Sarpsborg,59.287,11.1127,1050.0
Skedsmo,1708,950,Sarpsborg,59.3602,11.1199,1050.0
Skedsmo,1709,950,Sarpsborg,59.2987,11.1092,1050.0
Skedsmo,1710,950,Sarpsborg,59.295,11.099,1050.0
Skedsmo,1711,950,Sarpsborg,59.2832,11.0876,1050.0
Skedsmo,1721,950,Sarpsborg,59.2793,11.117,1050.0
Skedsmo,1722,950,Sarpsborg,59.2715,11.0857,1050.0
Skedsmo,1723,950,Sarpsborg,59.2818,11.1019,1050.0
Skedsmo,1724,950,Sarpsborg,59.2756,11.1001,1050.0
Skedsmo,1725,950,Sarpsborg,59.2784,11.0932,1050.0
Skedsmo,1726,950,Sarpsborg,59.292,11.1318,1050.0
Skedsmo,1727,950,Sarpsborg,59.303,11.1204,1050.0
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
